2010,Fazenda Vilanova,  3.775 
2010,Feliz,  12.597 
2010,Flores da Cunha,  27.668 
2010,Floriano Peixoto,  2.054 
2010,Fontoura Xavier,  10.948 
2010,Formigueiro,  7.154 
2010,Forquetinha,  2.522 
2010,Fortaleza dos Valos,  4.665 
2010,Frederico Westphalen,  29.429 
2010,Garibaldi,  31.285 
2010,Garruchos,  3.302 
2010,Gaurama,  5.977 
2010,General Câmara,  8.622 
2010,Gentil,  1.712 
2010,Getúlio Vargas,  16.473 
2010,Giruá,  17.422 
2010,Glorinha,  7.030 
2010,Gramado,  32.940 
2010,Gramado dos Loureiros,  2.316 
2010,Gramado Xavier,  4.060 
2010,Gravataí,  261.144 
2010,Guabiju,  1.628 
2010,Guaíba,  97.225 
2010,Guaporé,  23.265 
2010,Guarani das Missões,  8.278 
2010,Harmonia,  4.336 
2010,Herveiras,  3.017 
2010,Horizontina,  18.714 
2010,Hulha Negra,  6.183 
2010,Humaitá,  5.014 
2010,Ibarama,  4.466 
2010,Ibiaçá,  4.800 
2010,Ibiraiaras,  7.320 
2010,Ibirapuitã,  4.148 
2010,Ibirubá,  19.694 
2010,Igrejinha,  32.329 
2010,Ijuí,  80.514 
2010,Ilópolis,  4.185 
2010,Imbé,  18.048 
2010,Imigrante,  3.081 
2010,Independência,  6.755 
2010,Inhacorá,  2.310 
2010,Ipê,  6.134 
2010,Ipiranga do Sul,  1.981 
2010,Iraí,  8.247 
2010,Itaara,  5.116 
2010,Itacurubi,  3.515 
2010,Itapuca,  2.393 
2010,Itaqui,  38.999 
2010,Itati,  2.637 
2010,Itatiba do Sul,  4.254 
2010,Ivorá,  2.197 
2010,Ivoti,  20.278 
2010,Jaboticaba,  4.186 
2010,Jacuizinho,  2.558 
2010,Jacutinga,  3.702 
2010,Jaguarão,  28.509 
2010,Jaguari,  11.688 
2010,Jaquirana,  4.274 
2010,Jari,  3.645 
2010,Jóia,  8.510 
2010,Júlio de Castilhos,  19.993 
2010,Lagoa Bonita do Sul,  2.719 
2010,Lagoão,  6.322 
2010,Lagoa dos Três Cantos,  1.634 
2010,Lagoa Vermelha,  28.095 
2010,Lajeado,  72.888 
2010,Lajeado do Bugre,  2.540 
2010,Lavras do Sul,  7.840 
2010,Liberato Salzano,  5.900 
2010,Lindolfo Collor,  5.343 
2010,Linha Nova,  1.658 
2010,Machadinho,  5.627 
2010,Maçambará,  4.839 
2010,Mampituba,  3.068 
2010,Manoel Viana,  7.218 
2010,Maquiné,  7.046 
2010,Maratá,  2.573 
2010,Marau,  37.108 
2010,Marcelino Ramos,  5.233 
2010,Mariana Pimentel,  3.846 
2010,Mariano Moro,  2.251 
2010,Marques de Souza,  4.146 
2010,Mata,  5.210 
2010,Mato Castelhano,  2.516 
2010,Mato Leitão,  3.941 
2010,Mato Queimado,  1.839 
2010,Maximiliano de Almeida,  5.010 
2010,Minas do Leão,  7.796 
2010,Miraguaí,  4.956 
2010,Montauri,  1.574 
2010,Monte Alegre dos Campos,  3.168 
2010,Monte Belo do Sul,  2.715 
2010,Montenegro,  60.658 
2010,Mormaço,  2.803 
2010,Morrinhos do Sul,  3.242 
2010,Morro Redondo,  6.349 
2010,Morro Reuter,  5.784 
2010,Mostardas,  12.377 
2010,Muçum,  4.882 
2010,Muitos Capões,  3.053 
2010,Muliterno,  1.850 
2010,Não-Me-Toque,  16.250 
2010,Nicolau Vergueiro,  1.759 
2010,Nonoai,  12.331 
2010,Nova Alvorada,  3.249 
2010,Nova Araçá,  4.076 
2010,Nova Bassano,  9.013 
2010,Nova Boa Vista,  1.998 
2010,Nova Bréscia,  3.245 
2010,Nova Candelária,  2.798 
2010,Nova Esperança do Sul,  4.762 
2010,Nova Hartz,  18.751 
2010,Nova Pádua,  2.495 
2010,Nova Palma,  6.471 
2010,Nova Petrópolis,  19.417 
2010,Nova Prata,  23.281 
2010,Nova Ramada,  2.481 
2010,Nova Roma do Sul,  3.409 
2010,Nova Santa Rita,  23.226 
2010,Novo Cabrais,  3.933 
2010,Novo Hamburgo,  243.912 
2010,Novo Machado,  4.001 
2010,Novo Tiradentes,  2.321 
2010,Novo Xingu,  1.791 
2010,Novo Barreiro,  4.060 
2010,Osório,  41.755 
2010,Paim Filho,  4.326 
2010,Palmares do Sul,  11.189 
2010,Palmeira das Missões,  35.062 
2010,Palmitinho,  7.061 
2010,Panambi,  38.848 
2010,Pantano Grande,  10.108 
2010,Paraí,  6.944 
2010,Paraíso do Sul,  7.487 
2010,Pareci Novo,  3.581 
2010,Parobé,  52.622 
2010,Passa Sete,  5.267 
2010,Passo do Sobrado,  6.131 
2010,Passo Fundo,  188.684 
2010,Paulo Bento,  2.239 
2010,Paverama,  8.205 
2010,Pedras Altas,  2.258 
2010,Pedro Osório,  7.972 
2010,Pejuçara,  4.055 
2010,Pelotas,  334.912 
2010,Picada Café,  5.283 
2010,Pinhal,  2.562 
2010,Pinhal da Serra,  2.173 
2010,Pinhal Grande,  4.563 
2010,Pinheirinho do Vale,  4.590 
2010,Pinheiro Machado,  13.037 
2010,Pinto Bandeira,  -   
2010,Pirapó,  2.811 
2010,Piratini,  20.245 
2010,Planalto,  10.742 
2010,Poço das Antas,  2.057 
2010,Pontão,  3.938 
2010,Ponte Preta,  1.786 
2010,Portão,  31.585 
2010,Porto Alegre,  1.437.588 
2010,Porto Lucena,  5.515 
2010,Porto Mauá,  2.587 
2010,Porto Vera Cruz,  1.887 
2010,Porto Xavier,  10.772 
2010,Pouso Novo,  1.913 
2010,Presidente Lucena,  2.528 
2010,Progresso,  6.288 
2010,Protásio Alves,  2.037 
2010,Putinga,  4.220 
2010,Quaraí,  23.517 
2010,Quatro Irmãos,  1.813 
2010,Quevedos,  2.762 
2010,Quinze de Novembro,  3.730 
2010,Redentora,  10.486 
2010,Relvado,  2.196 
2010,Restinga Seca,  16.162 
2010,Rio dos Índios,  3.688 
2010,Rio Grande,  201.332 
2010,Rio Pardo,  38.374 
2010,Riozinho,  4.418 
2010,Roca Sales,  10.485 
2010,Rodeio Bonito,  5.862 
2010,Rolador,  2.593 
2010,Rolante,  19.889 
2010,Ronda Alta,  10.431 
2010,Rondinha,  5.623 
2010,Roque Gonzales,  7.346 
2010,Rosário do Sul,  40.542 
2010,Sagrada Família,  2.649 
2010,Saldanha Marinho,  2.920 
2010,Salto do Jacuí,  12.143 
2010,Salvador das Missões,  2.718 
2010,Salvador do Sul,  6.881 
2010,Sananduva,  15.675 
2010,Santa Bárbara do Sul,  9.007 
2010,Santa Cecília do Sul,  1.690 
2010,Santa Clara do Sul,  5.806 
2010,Santa Cruz do Sul,  120.745 
2010,Santa Maria,  266.320 
2010,Santa Maria do Herval,  6.165 
2010,Santa Margarida do Sul,  2.399 
2010,Santana da Boa Vista,  8.412 
2010,SantAna do Livramento,  84.218 
2010,Santa Rosa,  69.978 
2010,Santa Tereza,  1.758 
2010,Santa Vitória do Palmar,  31.648 
2010,Santiago,  50.063 
2010,Santo Ângelo,  77.849 
2010,Santo Antônio do Palma,  2.178 
2010,Santo Antônio da Patrulha,  40.499 
2010,Santo Antônio das Missões,  11.439 
2010,Santo Antônio do Planalto,  2.027 
2010,Santo Augusto,  14.251 
2010,Santo Cristo,  14.655 
2010,Santo Expedito do Sul,  2.506 
